Chromosome,Strand,Start,End,ReadCount,ModeLocation,ModeReadCount,Shape,TranscriptLocation,TranscriptID,GeneName,GeneType,X..Capped,tissue
chr1,+,234349957,234350017,0.977395905241707,234349987,0.488697952620854,None,tss,ENSG00000183780,ENSG00000183780,gene,100,GM12878
chrX,+,123480395,123480419,0.611685516438124,123480407,0.305842758219062,None,tss,ENSG00000183918,ENSG00000183918,gene,100,GM12878
chr21,-,39493435,39493461,55.5254412404734,39493448,27.7627206202367,None,tss,ENSG00000184029,ENSG00000184029,gene,100,K562
chr22,+,19748231,19748317,13.7268286629344,19748274,6.86341433146722,None,tss,ENSG00000184058,ENSG00000184058,gene,100,K562
chr14,+,74003840,74003852,0.0262369271045597,74003846,0.0131184635522798,None,tss,ENSG00000184227,ENSG00000184227,gene,100,GM12878
chr12,-,9885678,9885698,0.689228858231497,9885688,0.344614429115749,None,tss,ENSG00000184293,ENSG00000184293,gene,100,GM12878
chr11,+,394196,394258,13.6811632356948,394227,6.8405816178474,None,tss,ENSG00000184363,ENSG00000184363,gene,100,K562
chrX,-,20074979,20075010,33.1718047042105,20074994.5,16.5859023521052,None,tss,ENSG00000184368,ENSG00000184368,gene,100,GM12878
chr7,+,119913850,119913858,0.788087735282679,119913854,0.394043867641339,None,tss,ENSG00000184408,ENSG00000184408,gene,100,GM12878
chr3,-,93692681,93692762,24.0657975702739,93692721.5,12.0328987851369,None,tss,ENSG00000184500,ENSG00000184500,gene,100,K562
chr1,+,66797919,66797935,2.77371122400211,66797927,1.38685561200105,None,tss,ENSG00000184588,ENSG00000184588,gene,100,GM12878
chr16,+,11762271,11762344,14.6587162100097,11762307.5,7.32935810500483,None,tss,ENSG00000184602,ENSG00000184602,gene,100,GM12878
chr15,-,44091312,44091331,0.131548779712978,44091321.5,0.065774389856489,None,tss,ENSG00000184716,ENSG00000184716,gene,100,GM12878
chrX,+,134125010,134125050,22.9864751315401,134125030,11.4932375657701,None,tss,ENSG00000184785,ENSG00000184785,gene,100,K562
chr22,+,31277661,31277681,23.3318638727238,31277671,11.6659319363619,None,tss,ENSG00000184792,ENSG00000184792,gene,100,K562
chr14,+,105714856,105714906,2.0893287506676,105714881,1.0446643753338,None,tss,ENSG00000184887,ENSG00000184887,gene,100,GM12878
chr1,+,16375351,16375362,0.0559405289919477,16375356.5,0.0279702644959738,None,tss,ENSG00000184908,ENSG00000184908,gene,100,K562
chr14,-,105635090,105635130,3.99651156980188,105635110,1.99825578490094,None,tss,ENSG00000184916,ENSG00000184916,gene,100,K562
chr11,-,32457075,32457095,9.1253816624678,32457085,4.5626908312339,None,tss,ENSG00000184937,ENSG00000184937,gene,100,K562
chr16,+,68573182,68573228,5.62229014377735,68573205,2.81114507188867,None,tss,ENSG00000184939,ENSG00000184939,gene,100,GM12878
chr22,+,18632929,18632945,20.2530764823429,18632937,10.1265382411715,None,tss,ENSG00000184979,ENSG00000184979,gene,100,GM12878
chr17,+,41363885,41363916,17.7473406908981,41363900.5,8.87367034544907,None,tss,ENSG00000184988,ENSG00000184988,gene,100,GM12878
chr22,+,31523734,31523780,2.60851937262253,31523757,1.30425968631127,None,tss,ENSG00000185133,ENSG00000185133,gene,100,K562
chrX,+,102611383,102611469,66.1091038993611,102611426,33.0545519496805,None,tss,ENSG00000185222,ENSG00000185222,gene,100,K562
chr22,+,20748434,20748455,13.1769723086232,20748444.5,6.58848615431162,None,tss,ENSG00000185252,ENSG00000185252,gene,100,K562
chr17,-,79917645,79917669,2.63676031996443,79917657,1.31838015998221,None,tss,ENSG00000185269,ENSG00000185269,gene,100,K562
chrX,+,1455668,1455688,11.8797662043917,1455678,5.93988310219585,None,tss,ENSG00000185291,ENSG00000185291,gene,100,GM12878
chr22,+,29702634,29702664,1.86063165284989,29702649,0.930315826424945,None,tss,ENSG00000185340,ENSG00000185340,gene,100,K562
chr1,-,24513737,24513784,1.93117889965988,24513760.5,0.96558944982994,None,tss,ENSG00000185436,ENSG00000185436,gene,100,GM12878
chr1,-,155162693,155162707,7.02593832409363,155162700,3.51296916204681,None,tss,ENSG00000185499,ENSG00000185499,gene,100,K562
chr11,-,615942,615957,37.4092906511517,615949.5,18.7046453255759,None,tss,ENSG00000185507,ENSG00000185507,gene,100,GM12878
chr14,+,101193191,101193241,43.3812021607978,101193216,21.6906010803989,None,tss,ENSG00000185559,ENSG00000185559,gene,100,K562
chr3,-,116164306,116164380,4.30618656869186,116164343,2.15309328434593,None,tss,ENSG00000185565,ENSG00000185565,gene,100,GM12878
chr3,+,197687081,197687120,8.80544006313711,197687100.5,4.40272003156855,None,tss,ENSG00000185621,ENSG00000185621,gene,100,K562
chr12,-,53228091,53228096,0.242589414195722,53228093.5,0.121294707097861,None,tss,ENSG00000185640,ENSG00000185640,gene,100,K562
chr22,-,22900001,22900057,269.478901833287,22900029,134.739450916644,None,tss,ENSG00000185686,ENSG00000185686,gene,100,K562
chr10,-,1779710,1779726,6.69559426907391,1779718,3.34779713453696,None,tss,ENSG00000185736,ENSG00000185736,gene,100,GM12878
chr10,+,91152368,91152419,9.42413466417537,91152393.5,4.71206733208768,None,tss,ENSG00000185745,ENSG00000185745,gene,100,GM12878
chr19,-,1513002,1513032,5.11457133637513,1513017,2.55728566818757,None,tss,ENSG00000185761,ENSG00000185761,gene,100,K562
chr4,+,2061014,2061043,0.681241362709181,2061028.5,0.340620681354591,None,tss,ENSG00000185818,ENSG00000185818,gene,100,K562
chr17,-,29641057,29641079,55.8523773357489,29641068,27.9261886678744,None,tss,ENSG00000185862,ENSG00000185862,gene,100,GM12878
chr15,+,45021241,45021345,21.9765214530969,45021293,10.9882607265484,None,tss,ENSG00000185880,ENSG00000185880,gene,100,GM12878
chr16,-,29757272,29757347,11.3188463316365,29757309.5,5.65942316581823,None,tss,ENSG00000185905,ENSG00000185905,gene,100,GM12878
chr3,+,49209023,49209063,7.64538195862301,49209043,3.8226909793115,None,tss,ENSG00000185909,ENSG00000185909,gene,100,K562
chr19,+,44576296,44576343,2.52321635218588,44576319.5,1.26160817609294,None,tss,ENSG00000186026,ENSG00000186026,gene,100,GM12878
chr7,-,76961204,76961206,0.42084576276861,76961205,0.210422881384305,None,tss,ENSG00000186088,ENSG00000186088,gene,100,GM12878
chr11,-,14913190,14913233,8.20924162940013,14913211.5,4.10462081470007,None,tss,ENSG00000186104,ENSG00000186104,gene,100,K562
chr3,-,112218304,112218325,21.3897054202167,112218314.5,10.6948527101083,None,tss,ENSG00000186265,ENSG00000186265,gene,100,GM12878
chr5,-,145214893,145214939,20.0078201904101,145214916,10.0039100952051,None,tss,ENSG00000186314,ENSG00000186314,gene,100,K562
chr14,+,52327321,52327336,31.0529828260924,52327328.5,15.5264914130462,None,tss,ENSG00000186469,ENSG00000186469,gene,100,GM12878
chr1,-,161039647,161039744,38.9167187455453,161039695.5,19.4583593727727,None,tss,ENSG00000186517,ENSG00000186517,gene,100,GM12878
chr1,+,45792558,45792579,5.45354584348522,45792568.5,2.72677292174261,None,tss,ENSG00000186603,ENSG00000186603,gene,100,GM12878
chr11,-,72353451,72353492,0.682102815347546,72353471.5,0.341051407673773,None,tss,ENSG00000186642,ENSG00000186642,gene,100,K562
chrX,-,70838306,70838369,36.917295780764,70838337.5,18.458647890382,None,tss,ENSG00000186810,ENSG00000186810,gene,100,GM12878
chr1,-,1141927,1141985,5.58994100809518,1141956,2.79497050404759,None,tss,ENSG00000186891,ENSG00000186891,gene,100,GM12878
chr22,+,29601867,29601951,41.5730703265996,29601909,20.7865351632998,None,tss,ENSG00000186998,ENSG00000186998,gene,100,GM12878
chr1,+,25598872,25598910,0.607334988127667,25598891,0.303667494063833,None,tss,ENSG00000187010,ENSG00000187010,gene,100,K562
chr7,+,37723336,37723410,0.581255485867172,37723373,0.290627742933586,None,tss,ENSG00000187037,ENSG00000187037,gene,100,GM12878
chr11,+,12695944,12695989,9.64408079340398,12695966.5,4.82204039670199,None,tss,ENSG00000187079,ENSG00000187079,gene,100,K562
chr3,-,38060516,38060530,28.400880421232,38060523,14.200440210616,None,tss,ENSG00000187091,ENSG00000187091,gene,100,K562
chr10,+,5005598,5005621,63.3530788288574,5005609.5,31.6765394144287,None,tss,ENSG00000187134,ENSG00000187134,gene,100,K562
chr9,+,79057008,79057019,0.745092520576884,79057013.5,0.372546260288442,None,tss,ENSG00000187210,ENSG00000187210,gene,100,GM12878
chr9,-,132655888,132655892,50.0215939426217,132655890,25.0107969713108,None,tss,ENSG00000187239,ENSG00000187239,gene,100,GM12878
chr11,+,102980126,102980199,0.235329048610911,102980162.5,0.117664524305456,None,tss,ENSG00000187240,ENSG00000187240,gene,100,GM12878
chr1,+,948866,948885,138.360327189902,948875.5,69.1801635949512,None,tss,ENSG00000187608,ENSG00000187608,gene,100,GM12878
chr2,+,191045562,191045606,28.7464914259397,191045584,14.3732457129698,None,tss,ENSG00000187699,ENSG00000187699,gene,100,K562
chr9,-,92112972,92113048,29.5279355037877,92113010,14.7639677518938,None,tss,ENSG00000187764,ENSG00000187764,gene,100,GM12878
chr6,+,105405517,105405559,19.3499593149877,105405538,9.67497965749387,None,tss,ENSG00000187772,ENSG00000187772,gene,100,K562
chr1,+,156883474,156883490,6.33908568806361,156883482,3.16954284403181,None,tss,ENSG00000187800,ENSG00000187800,gene,100,K562
chr19,+,14693888,14693955,53.5331082884665,14693921.5,26.7665541442333,None,tss,ENSG00000187912,ENSG00000187912,gene,100,GM12878
chr12,-,124018252,124018279,4.04932637518689,124018265.5,2.02466318759345,None,tss,ENSG00000188026,ENSG00000188026,gene,100,K562
chr1,+,28918768,28918785,0.076413405747951,28918776.5,0.0382067028739755,None,tss,ENSG00000188060,ENSG00000188060,gene,100,GM12878
chr7,-,92848878,92848889,0.392986521273842,92848883.5,0.196493260636921,None,tss,ENSG00000188175,ENSG00000188175,gene,100,K562
chr11,+,17373338,17373356,1.70351589394556,17373347,0.851757946972778,None,tss,ENSG00000188211,ENSG00000188211,gene,100,K562
chr7,+,76026918,76026937,2.16943669778989,76026927.5,1.08471834889494,None,tss,ENSG00000188372,ENSG00000188372,gene,100,K562
chr10,+,85933549,85933568,5.08169499357536,85933558.5,2.54084749678768,None,tss,ENSG00000188373,ENSG00000188373,gene,100,GM12878
chr9,-,21385394,21385397,0.391947315908143,21385395.5,0.195973657954071,None,tss,ENSG00000188379,ENSG00000188379,gene,100,GM12878
chr1,-,169680745,169680771,89.2770006726768,169680758,44.6385003363384,None,tss,ENSG00000188404,ENSG00000188404,gene,100,GM12878
chr22,-,44893962,44894017,1.17669529285295,44893989.5,0.588347646426477,None,tss,ENSG00000188636,ENSG00000188636,gene,100,K562
chr1,-,98386543,98386597,35.964607954932,98386570,17.982303977466,None,tss,ENSG00000188641,ENSG00000188641,gene,100,GM12878
chr1,-,153581821,153581845,0.54295290203278,153581833,0.27147645101639,None,tss,ENSG00000188643,ENSG00000188643,gene,100,K562
chr1,-,25747423,25747428,0.354470472179617,25747425.5,0.177235236089809,None,tss,ENSG00000188672,ENSG00000188672,gene,100,K562
chr7,+,23719777,23719834,3.24931409028123,23719805.5,1.62465704514062,None,tss,ENSG00000188732,ENSG00000188732,gene,100,GM12878
chr1,-,166135970,166136001,3.1154070543171,166135985.5,1.55770352715855,None,tss,ENSG00000188859,ENSG00000188859,gene,100,GM12878
chr19,-,12444440,12444455,0.972474513394956,12444447.5,0.486237256697478,None,tss,ENSG00000188868,ENSG00000188868,gene,100,GM12878
chr12,+,40618891,40618902,2.02858119995034,40618896.5,1.01429059997517,None,tss,ENSG00000188906,ENSG00000188906,gene,100,GM12878
chr9,-,21031615,21031651,17.0625533341929,21031633,8.53127666709643,None,tss,ENSG00000188921,ENSG00000188921,gene,100,GM12878
chr7,-,103630096,103630116,12.5135119910515,103630106,6.25675599552574,None,tss,ENSG00000189056,ENSG00000189056,gene,100,K562
chr11,+,58874701,58874717,24.6138597497771,58874709,12.3069298748886,None,tss,ENSG00000189057,ENSG00000189057,gene,100,GM12878
chr16,-,11680767,11680787,117.492743766287,11680777,58.7463718831435,None,tss,ENSG00000189067,ENSG00000189067,gene,100,GM12878
chr17,-,45928521,45928539,3.51958949806121,45928530,1.7597947490306,None,tss,ENSG00000189120,ENSG00000189120,gene,100,K562
chr9,-,37034469,37034474,21.0210758626511,37034471.5,10.5105379313256,None,tss,ENSG00000196092,ENSG00000196092,gene,100,GM12878
chr10,+,5136559,5136591,4.51697008430795,5136575,2.25848504215397,None,tss,ENSG00000196139,ENSG00000196139,gene,100,K562
chr16,+,67313412,67313464,7.20837875430678,67313438,3.60418937715339,None,tss,ENSG00000196155,ENSG00000196155,gene,100,K562
chr19,+,38924316,38924346,6.42736498001542,38924331,3.21368249000771,None,tss,ENSG00000196218,ENSG00000196218,gene,100,K562
chr19,-,52674898,52674931,2.44643880224775,52674914.5,1.22321940112388,None,tss,ENSG00000196267,ENSG00000196267,gene,100,GM12878
chr7,+,150434447,150434469,0.179829530455705,150434458,0.0899147652278523,None,tss,ENSG00000196329,ENSG00000196329,gene,100,GM12878
chr3,+,44596679,44596726,0.44365537826202,44596702.5,0.22182768913101,None,tss,ENSG00000196345,ENSG00000196345,gene,100,GM12878
chr10,-,5708515,5708550,2.28369266611502,5708532.5,1.14184633305751,None,tss,ENSG00000196372,ENSG00000196372,gene,100,K562
chr7,-,100425130,100425153,17.4435634266971,100425141.5,8.72178171334853,None,tss,ENSG00000196411,ENSG00000196411,gene,100,K562
chr12,-,133532864,133532899,4.94451065989961,133532881.5,2.4722553299498,None,tss,ENSG00000196458,ENSG00000196458,gene,100,GM12878
chr16,-,28621355,28621379,5.55505682953798,28621367,2.77752841476899,None,tss,ENSG00000196502,ENSG00000196502,gene,100,K562
chrX,+,102862837,102862912,5.71655426969707,102862874.5,2.85827713484854,None,tss,ENSG00000196507,ENSG00000196507,gene,100,GM12878
chr1,-,44497118,44497176,3.58200275301235,44497147,1.79100137650618,None,tss,ENSG00000196517,ENSG00000196517,gene,100,K562
chr3,-,161089297,161089312,1.4830646579016,161089304.5,0.741532328950801,None,tss,ENSG00000196542,ENSG00000196542,gene,100,GM12878
chr3,+,154797454,154797484,0.654833960016676,154797469,0.327416980008338,None,tss,ENSG00000196549,ENSG00000196549,gene,100,K562
chr11,-,5274453,5274471,1.87090675460222,5274462,0.935453377301108,None,tss,ENSG00000196565,ENSG00000196565,gene,100,K562
chr1,-,220101961,220102000,9.48711215216547,220101980.5,4.74355607608274,None,tss,ENSG00000196660,ENSG00000196660,gene,100,K562
chrX,+,12885183,12885200,83.812379577245,12885191.5,41.9061897886225,None,tss,ENSG00000196664,ENSG00000196664,gene,100,GM12878
chr19,+,16254488,16254551,83.9081023757087,16254519.5,41.9540511878543,None,tss,ENSG00000196684,ENSG00000196684,gene,100,GM12878
chr6,+,32610846,32610863,2.11449662241217,32610854.5,1.05724831120608,None,tss,ENSG00000196735,ENSG00000196735,gene,100,GM12878
chr5,+,150632732,150632758,189.687420323627,150632745,94.8437101618137,None,tss,ENSG00000196743,ENSG00000196743,gene,100,GM12878
chr10,-,44070016,44070069,7.5821072510335,44070042.5,3.79105362551675,None,tss,ENSG00000196793,ENSG00000196793,gene,100,K562
chr6,+,28092375,28092412,4.35377653452911,28092393.5,2.17688826726455,None,tss,ENSG00000196812,ENSG00000196812,gene,100,GM12878
chr11,-,104839260,104839327,39.1400108943754,104839293.5,19.5700054471877,None,tss,ENSG00000196954,ENSG00000196954,gene,100,GM12878
chr19,+,21688387,21688432,7.21150447791371,21688409.5,3.60575223895686,None,tss,ENSG00000197013,ENSG00000197013,gene,100,K562
chr5,-,150537279,150537378,324.157861165827,150537328.5,162.078930582913,None,tss,ENSG00000197043,ENSG00000197043,gene,100,GM12878
chr22,+,25466141,25466177,2.97933853042243,25466159,1.48966926521121,None,tss,ENSG00000197077,ENSG00000197077,gene,100,GM12878
chr19,+,22235279,22235301,17.1587908741083,22235290,8.57939543705417,None,tss,ENSG00000197134,ENSG00000197134,gene,100,K562
chr10,+,114135952,114136022,38.3211338596498,114135987,19.1605669298249,None,tss,ENSG00000197142,ENSG00000197142,gene,100,GM12878
chr5,+,131630070,131630109,10.3156990594254,131630089.5,5.15784952971268,None,tss,ENSG00000197208,ENSG00000197208,gene,100,K562
chr4,-,155412916,155412956,1.58937056499309,155412936,0.794685282496545,None,tss,ENSG00000197410,ENSG00000197410,gene,100,K562
chr3,-,157251383,157251442,1.74062912470958,157251412.5,0.870314562354788,None,tss,ENSG00000197415,ENSG00000197415,gene,100,K562
chr20,-,62284766,62284785,47.0135472051459,62284775.5,23.506773602573,None,tss,ENSG00000197457,ENSG00000197457,gene,100,K562
chr4,-,144826682,144826716,11.6277665369216,144826699,5.81388326846081,None,tss,ENSG00000197465,ENSG00000197465,gene,100,K562
chr1,-,247171347,247171366,6.59292229602269,247171356.5,3.29646114801134,None,tss,ENSG00000197472,ENSG00000197472,gene,100,K562
chr15,-,52821055,52821056,0.10644178865384,52821055.5,0.0532208943269202,None,tss,ENSG00000197535,ENSG00000197535,gene,100,GM12878
chr5,-,37249397,37249512,3.61536524606444,37249454.5,1.80768262303222,None,tss,ENSG00000197603,ENSG00000197603,gene,100,GM12878
chr18,+,61554932,61554949,9.99324073983711,61554940.5,4.99662036991856,None,tss,ENSG00000197632,ENSG00000197632,gene,100,GM12878
chr2,-,162930503,162930521,4.44991301113895,162930512,2.22495650556948,None,tss,ENSG00000197635,ENSG00000197635,gene,100,GM12878
chr9,+,5510492,5510552,10.4669337519512,5510522,5.2334668759756,None,tss,ENSG00000197646,ENSG00000197646,gene,100,GM12878
chr1,+,207818460,207818496,55.7419433389231,207818478,27.8709716694616,None,tss,ENSG00000197721,ENSG00000197721,gene,100,K562
chr19,+,859654,859672,0.720618864441771,859663,0.360309432220885,None,tss,ENSG00000197766,ENSG00000197766,gene,100,K562
chr12,+,3068466,3068495,6.78855410402125,3068480.5,3.39427705201062,None,tss,ENSG00000197905,ENSG00000197905,gene,100,K562
chr6,-,28973090,28973094,3.45183576249237,28973092,1.72591788124619,None,tss,ENSG00000197935,ENSG00000197935,gene,100,K562
chr16,+,81812884,81812907,60.0240709391428,81812895.5,30.0120354695714,None,tss,ENSG00000197943,ENSG00000197943,gene,100,GM12878
chr18,-,74844727,74844747,23.3137171822033,74844737,11.6568585911017,None,tss,ENSG00000197971,ENSG00000197971,gene,100,GM12878
chr7,-,142659407,142659456,38.1870143683192,142659431.5,19.0935071841596,None,tss,ENSG00000197993,ENSG00000197993,gene,100,K562
chrX,-,106449656,106449675,42.1968784540156,106449665.5,21.0984392270078,None,tss,ENSG00000198088,ENSG00000198088,gene,100,K562
chr9,-,113798650,113798657,0.65810804275507,113798653.5,0.329054021377535,None,tss,ENSG00000198121,ENSG00000198121,gene,100,GM12878
chr1,+,181451990,181452068,20.2801106895371,181452029,10.1400553447685,None,tss,ENSG00000198216,ENSG00000198216,gene,100,GM12878
chr17,+,45286706,45286723,62.7716593916882,45286714.5,31.3858296958441,None,tss,ENSG00000198336,ENSG00000198336,gene,100,K562
chr1,+,156830650,156830666,6.80317294725855,156830658,3.40158647362928,None,tss,ENSG00000198400,ENSG00000198400,gene,100,K562
chr19,+,11998584,11998649,4.04045409176477,11998616.5,2.02022704588239,None,tss,ENSG00000198429,ENSG00000198429,gene,100,K562
chr6,+,80341039,80341052,7.61444601399336,80341045.5,3.80722300699668,None,tss,ENSG00000198478,ENSG00000198478,gene,100,K562
chr6,-,32498046,32498073,9.0586666581911,32498059.5,4.52933332909555,None,tss,ENSG00000198502,ENSG00000198502,gene,100,GM12878
chr1,-,162381907,162381939,3.98483364971934,162381923,1.99241682485967,None,tss,ENSG00000198574,ENSG00000198574,gene,100,K562
chr12,+,132312931,132312971,1.70265444130719,132312951,0.851327220653597,None,tss,ENSG00000198598,ENSG00000198598,gene,100,K562
